Case,No,Task,CC.Ch1,GN.Ch1,NS.Ch1,BU.Ch1,FA.Ch1,LD.Ch1,BZ.Ch1,FC.Ch1,FP.Ch1,RP.Ch1,PP.Ch1,KA.Ch1,SC.Ch1,TS.Ch1,NV.Ch1,MA.Ch1,LB.Ch1,AF.Ch1,HU.Ch1,Price.Ch1,CC.Ch2,GN.Ch2,NS.Ch2,BU.Ch2,FA.Ch2,LD.Ch2,BZ.Ch2,FC.Ch2,FP.Ch2,RP.Ch2,PP.Ch2,KA.Ch2,SC.Ch2,TS.Ch2,NV.Ch2,MA.Ch2,LB.Ch2,AF.Ch2,HU.Ch2,Price.Ch2,CC.Ch3,GN.Ch3,NS.Ch3,BU.Ch3,FA.Ch3,LD.Ch3,BZ.Ch3,FC.Ch3,FP.Ch3,RP.Ch3,PP.Ch3,KA.Ch3,SC.Ch3,TS.Ch3,NV.Ch3,MA.Ch3,LB.Ch3,AF.Ch3,HU.Ch3,Price.Ch3,CC.Ch4,GN.Ch4,NS.Ch4,BU.Ch4,FA.Ch4,LD.Ch4,BZ.Ch4,FC.Ch4,FP.Ch4,RP.Ch4,PP.Ch4,KA.Ch4,SC.Ch4,TS.Ch4,NV.Ch4,MA.Ch4,LB.Ch4,AF.Ch4,HU.Ch4,Price.Ch4,segment,year,miles,night,gender,age,educ,region,Urb,income,ppark,Ch1,Ch2,Ch3,Ch4,Choice
970,18417,6,1,1,2,0,0,2,0,0,0,0,2,1,0,0,1,0,0,2,2,5,3,2,2,0,0,3,0,0,0,0,1,1,0,0,3,0,0,1,1,6,1,1,1,0,0,2,0,0,0,0,3,1,0,0,1,0,0,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Car,2002,Over 400 Miles,41% To 50%,Male,30 To 39,Postgraduate College,MW,Urban/City,"$80,000 to $89,999",Weekly,,,,,
970,18418,7,0,0,0,6,2,2,3,0,0,2,0,0,0,0,1,0,2,3,1,5,0,0,0,5,1,2,1,0,0,2,0,0,0,0,1,0,1,2,1,10,0,0,0,2,2,2,2,0,0,2,0,0,0,0,3,0,2,1,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Car,2002,Over 400 Miles,41% To 50%,Male,30 To 39,Postgraduate College,MW,Urban/City,"$80,000 to $89,999",Weekly,,,,,
970,18419,8,3,2,0,5,2,0,3,2,2,0,0,2,0,0,0,2,0,0,0,5,2,1,0,3,2,0,1,1,2,0,0,2,0,0,0,2,0,0,0,4,1,1,0,1,1,0,1,2,1,0,0,1,0,0,0,2,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Car,2002,Over 400 Miles,41% To 50%,Male,30 To 39,Postgraduate College,MW,Urban/City,"$80,000 to $89,999",Weekly,,,,,
970,18420,9,0,0,5,6,0,1,0,2,0,0,1,2,4,1,1,0,0,0,0,5,0,0,1,3,0,1,0,1,0,0,2,2,4,1,1,0,0,0,0,12,0,0,4,3,0,3,0,2,0,0,3,2,3,3,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Car,2002,Over 400 Miles,41% To 50%,Male,30 To 39,Postgraduate College,MW,Urban/City,"$80,000 to $89,999",Weekly,,,,,
970,18421,10,1,0,3,0,2,0,0,0,4,0,2,0,0,3,0,2,0,1,1,3,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,3,1,4,1,0,3,0,1,0,0,0,4,0,3,0,0,2,0,3,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Car,2002,Over 400 Miles,41% To 50%,Male,30 To 39,Postgraduate College,MW,Urban/City,"$80,000 to $89,999",Weekly,,,,,
970,18422,11,2,2,0,0,0,0,3,0,0,2,0,1,4,3,0,0,4,2,0,12,3,1,0,0,0,0,3,0,0,1,0,2,1,3,0,0,2,2,0,3,2,1,0,0,0,0,3,0,0,1,0,1,4,3,0,0,4,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Car,2002,Over 400 Miles,41% To 50%,Male,30 To 39,Postgraduate College,MW,Urban/City,"$80,000 to $89,999",Weekly,,,,,
970,18423,12,0,2,4,2,0,0,1,0,2,1,3,0,0,0,3,4,0,0,0,5,0,2,3,4,0,0,1,0,2,2,2,0,0,0,2,3,0,0,0,2,0,2,1,1,0,0,3,0,2,1,1,0,0,0,3,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Car,2002,Over 400 Miles,41% To 50%,Male,30 To 39,Postgraduate College,MW,Urban/City,"$80,000 to $89,999",Weekly,,,,,
970,18424,13,1,2,4,0,2,1,0,1,0,0,0,0,4,0,0,0,3,0,2,2,2,1,2,0,2,1,0,1,0,0,0,0,2,0,0,0,4,0,1,12,1,1,2,0,1,2,0,1,0,0,0,0,4,0,0,0,1,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Car,2002,Over 400 Miles,41% To 50%,Male,30 To 39,Postgraduate College,MW,Urban/City,"$80,000 to $89,999",Weekly,,,,,
970,18425,14,0,0,0,0,0,0,3,2,2,0,2,1,0,0,2,0,3,2,2,12,0,0,0,0,0,0,1,1,4,0,2,2,0,0,1,0,3,2,2,1,0,0,0,0,0,0,3,2,2,0,2,2,0,0,2,0,4,3,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Car,2002,Over 400 Miles,41% To 50%,Male,30 To 39,Postgraduate College,MW,Urban/City,"$80,000 to $89,999",Weekly,,,,,
970,18426,15,0,0,0,5,2,1,3,0,0,1,1,0,1,3,0,3,0,0,0,4,0,0,0,2,2,3,1,0,0,2,2,0,1,3,0,2,0,0,0,8,0,0,0,2,2,1,1,0,0,1,1,0,4,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Car,2002,Over 400 Miles,41% To 50%,Male,30 To 39,Postgraduate College,MW,Urban/City,"$80,000 to $89,999",Weekly,,,,,
970,18427,16,0,2,0,0,0,1,0,1,0,0,0,0,2,3,2,4,0,3,2,6,0,1,0,0,0,1,0,1,0,0,0,0,1,3,1,1,0,2,1,8,0,2,0,0,0,3,0,1,0,0,0,0,3,1,2,4,0,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Car,2002,Over 400 Miles,41% To 50%,Male,30 To 39,Postgraduate College,MW,Urban/City,"$80,000 to $89,999",Weekly,,,,,
970,18428,17,1,0,3,4,1,0,0,0,3,2,0,2,0,0,0,0,3,1,0,7,1,0,5,5,1,0,0,0,1,2,0,1,0,0,0,0,2,2,0,10,1,0,4,5,2,0,0,0,3,2,0,2,0,0,0,0,4,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Car,2002,Over 400 Miles,41% To 50%,Male,30 To 39,Postgraduate College,MW,Urban/City,"$80,000 to $89,999",Weekly,,,,,
970,18429,18,0,1,0,5,1,0,0,0,3,0,0,1,3,3,1,0,0,0,2,9,0,2,0,4,2,0,0,0,4,0,0,1,4,1,3,0,0,0,2,1,0,2,0,1,2,0,0,0,3,0,0,2,4,3,2,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Car,2002,Over 400 Miles,41% To 50%,Male,30 To 39,Postgraduate College,MW,Urban/City,"$80,000 to $89,999",Weekly,,,,,
970,18430,19,3,0,5,0,0,2,2,2,0,2,2,0,0,0,0,1,2,0,0,11,3,0,2,0,0,1,3,1,0,1,1,0,0,0,0,1,3,0,0,12,3,0,1,0,0,3,1,1,0,1,3,0,0,0,0,4,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Car,2002,Over 400 Miles,41% To 50%,Male,30 To 39,Postgraduate College,MW,Urban/City,"$80,000 to $89,999",Weekly,,,,,
971,18431,1,3,0,4,3,0,0,0,2,2,0,0,0,0,2,1,0,2,0,1,6,1,0,5,1,0,0,0,1,2,0,0,0,0,3,1,0,2,0,1,8,3,0,4,5,0,0,0,2,1,0,0,0,0,3,1,0,2,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Utility,2004,251 To 300 Miles,31% To 40%,Female,30 To 39,College Graduate (4 Years),MW,Suburban,"$70,000 to $79,999",Yearly,,,,,
971,18432,2,0,2,2,0,1,1,0,0,0,2,1,2,0,0,0,4,0,2,0,6,0,2,3,0,2,1,0,0,0,2,2,1,0,0,0,2,0,2,0,7,0,1,5,0,1,1,0,0,0,1,2,2,0,0,0,4,0,2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Utility,2004,251 To 300 Miles,31% To 40%,Female,30 To 39,College Graduate (4 Years),MW,Suburban,"$70,000 to $79,999",Yearly,,,,,
971,18433,3,2,0,0,3,2,2,3,0,4,0,0,2,0,0,0,4,0,0,1,2,1,0,0,6,2,3,1,0,1,0,0,1,0,0,0,2,0,0,2,7,2,0,0,2,1,2,1,0,1,0,0,1,0,0,0,2,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Utility,2004,251 To 300 Miles,31% To 40%,Female,30 To 39,College Graduate (4 Years),MW,Suburban,"$70,000 to $79,999",Yearly,,,,,
971,18434,4,0,2,0,0,0,0,2,2,0,2,2,0,4,1,0,0,2,3,0,3,0,1,0,0,0,0,1,1,0,2,2,0,2,1,0,0,2,1,0,9,0,1,0,0,0,0,2,1,0,2,3,0,3,2,0,0,1,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Utility,2004,251 To 300 Miles,31% To 40%,Female,30 To 39,College Graduate (4 Years),MW,Suburban,"$70,000 to $79,999",Yearly,,,,,
971,18435,5,3,1,3,0,0,3,0,2,1,0,2,0,1,0,1,0,0,0,0,11,1,2,1,0,0,2,0,2,2,0,2,0,1,0,3,0,0,0,0,4,2,1,5,0,0,2,0,2,3,0,1,0,4,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Utility,2004,251 To 300 Miles,31% To 40%,Female,30 To 39,College Graduate (4 Years),MW,Suburban,"$70,000 to $79,999",Yearly,,,,,
971,18436,6,0,0,2,6,0,0,1,0,0,0,0,2,0,0,1,3,2,1,1,12,0,0,3,4,0,0,1,0,0,0,0,1,0,0,1,4,3,1,2,8,0,0,3,3,0,0,1,0,0,0,0,2,0,0,3,4,2,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Utility,2004,251 To 300 Miles,31% To 40%,Female,30 To 39,College Graduate (4 Years),MW,Suburban,"$70,000 to $79,999",Yearly,,,,,
971,18437,7,1,0,0,1,2,2,0,0,0,2,3,0,0,3,1,0,2,0,0,12,2,0,0,3,2,3,0,0,0,1,3,0,0,3,3,0,2,0,0,3,2,0,0,5,2,3,0,0,0,2,3,0,0,2,3,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Utility,2004,251 To 300 Miles,31% To 40%,Female,30 To 39,College Graduate (4 Years),MW,Suburban,"$70,000 to $79,999",Yearly,,,,,
971,18438,8,0,0,2,0,2,0,1,2,0,0,0,1,4,2,0,4,0,0,1,12,0,0,5,0,1,0,3,1,0,0,0,2,2,1,0,2,0,0,2,5,0,0,4,0,2,0,2,1,0,0,0,1,1,2,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Utility,2004,251 To 300 Miles,31% To 40%,Female,30 To 39,College Graduate (4 Years),MW,Suburban,"$70,000 to $79,999",Yearly,,,,,
971,18439,9,0,2,0,0,1,0,0,0,1,2,0,0,4,0,3,3,1,3,0,9,0,2,0,0,1,0,0,0,2,1,0,0,1,0,1,3,4,3,0,9,0,1,0,0,1,0,0,0,1,1,0,0,4,0,2,3,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Utility,2004,251 To 300 Miles,31% To 40%,Female,30 To 39,College Graduate (4 Years),MW,Suburban,"$70,000 to $79,999",Yearly,,,,,
971,18440,10,0,1,1,5,0,2,0,1,0,2,0,0,0,3,0,0,0,3,2,12,0,2,1,2,0,3,0,1,0,2,0,0,0,3,0,0,0,3,2,3,0,2,5,6,0,3,0,1,0,2,0,0,0,3,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Utility,2004,251 To 300 Miles,31% To 40%,Female,30 To 39,College Graduate (4 Years),MW,Suburban,"$70,000 to $79,999",Yearly,,,,,
971,18441,11,2,0,0,1,0,0,2,0,1,1,1,2,0,3,0,0,0,2,0,8,1,0,0,5,0,0,2,0,4,1,2,1,0,1,0,0,0,3,0,1,3,0,0,6,0,0,1,0,4,2,3,1,0,3,0,0,0,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Utility,2004,251 To 300 Miles,31% To 40%,Female,30 To 39,College Graduate (4 Years),MW,Suburban,"$70,000 to $79,999",Yearly,,,,,
971,18442,12,2,2,2,0,0,0,2,0,3,0,1,0,0,0,0,1,4,0,1,4,2,2,1,0,0,0,3,0,4,0,2,0,0,0,0,2,2,0,1,4,3,1,5,0,0,0,2,0,4,0,3,0,0,0,0,4,2,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Utility,2004,251 To 300 Miles,31% To 40%,Female,30 To 39,College Graduate (4 Years),MW,Suburban,"$70,000 to $79,999",Yearly,,,,,
971,18443,13,2,0,0,0,1,1,0,1,0,0,0,2,4,0,1,0,0,3,1,9,3,0,0,0,1,1,0,1,0,0,0,1,3,0,2,0,0,2,1,10,1,0,0,0,1,1,0,2,0,0,0,2,2,0,3,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Utility,2004,251 To 300 Miles,31% To 40%,Female,30 To 39,College Graduate (4 Years),MW,Suburban,"$70,000 to $79,999",Yearly,,,,,
971,18444,14,0,0,4,0,2,0,0,2,1,1,0,1,3,3,0,0,1,0,0,11,0,0,3,0,2,0,0,2,2,2,0,2,4,1,0,0,1,0,0,1,0,0,4,0,1,0,0,2,4,2,0,2,1,2,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Utility,2004,251 To 300 Miles,31% To 40%,Female,30 To 39,College Graduate (4 Years),MW,Suburban,"$70,000 to $79,999",Yearly,,,,,
971,18445,15,0,2,0,4,0,3,3,2,0,0,1,0,0,3,1,4,0,0,0,5,0,2,0,6,0,1,1,2,0,0,1,0,0,2,1,1,0,0,0,7,0,2,0,1,0,2,3,1,0,0,2,0,0,1,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Utility,2004,251 To 300 Miles,31% To 40%,Female,30 To 39,College Graduate (4 Years),MW,Suburban,"$70,000 to $79,999",Yearly,,,,,
971,18446,16,0,2,0,6,0,2,3,0,0,2,0,2,3,0,0,0,2,0,1,9,0,2,0,5,0,2,2,0,0,1,0,1,3,0,0,0,4,0,2,9,0,2,0,1,0,3,2,0,0,2,0,2,4,0,0,0,3,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Utility,2004,251 To 300 Miles,31% To 40%,Female,30 To 39,College Graduate (4 Years),MW,Suburban,"$70,000 to $79,999",Yearly,,,,,
971,18447,17,2,0,2,0,1,0,0,0,1,1,3,0,0,0,3,3,0,2,0,10,2,0,2,0,2,0,0,0,2,1,3,0,0,0,2,4,0,3,0,9,3,0,2,0,2,0,0,0,4,1,1,0,0,0,1,3,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Utility,2004,251 To 300 Miles,31% To 40%,Female,30 To 39,College Graduate (4 Years),MW,Suburban,"$70,000 to $79,999",Yearly,,,,,
971,18448,18,2,0,0,5,2,0,2,2,0,0,0,0,1,3,0,4,4,0,0,11,2,0,0,2,1,0,3,1,0,0,0,0,2,3,0,4,1,0,0,6,3,0,0,6,1,0,2,1,0,0,0,0,1,2,0,4,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Utility,2004,251 To 300 Miles,31% To 40%,Female,30 To 39,College Graduate (4 Years),MW,Suburban,"$70,000 to $79,999",Yearly,,,,,
971,18449,19,0,1,4,0,0,1,0,0,2,0,2,1,0,0,2,0,0,3,1,5,0,2,4,0,0,2,0,0,1,0,1,2,0,0,1,0,0,1,1,12,0,2,2,0,0,1,0,0,4,0,3,2,0,0,3,0,0,3,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Utility,2004,251 To 300 Miles,31% To 40%,Female,30 To 39,College Graduate (4 Years),MW,Suburban,"$70,000 to $79,999",Yearly,,,,,
972,18450,1,0,1,0,2,1,0,0,2,2,2,0,0,0,0,0,1,0,2,1,7,0,2,0,2,2,0,0,1,2,1,0,0,0,0,0,2,0,2,2,5,0,2,0,4,1,0,0,1,4,2,0,0,0,0,0,3,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Utility,2002,51 To 100 Miles,21% To 30%,Female,40 To 49,Some College (1-3 Years),SW,Rural/Country,"$30,000 to $39,999",Daily,,,,,
972,18451,2,1,0,4,0,0,1,1,0,0,0,3,2,1,0,3,0,3,0,0,12,2,0,4,0,0,3,3,0,0,0,3,1,3,0,1,0,2,0,0,4,1,0,2,0,0,3,2,0,0,0,2,2,3,0,1,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Utility,2002,51 To 100 Miles,21% To 30%,Female,40 To 49,Some College (1-3 Years),SW,Rural/Country,"$30,000 to $39,999",Daily,,,,,
972,18452,3,0,0,2,0,0,3,3,1,3,0,0,0,0,3,0,2,2,1,0,5,0,0,4,0,0,2,3,2,1,0,0,0,0,1,0,1,4,3,0,2,0,0,2,0,0,2,3,1,3,0,0,0,0,2,0,1,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Utility,2002,51 To 100 Miles,21% To 30%,Female,40 To 49,Some College (1-3 Years),SW,Rural/Country,"$30,000 to $39,999",Daily,,,,,
972,18453,4,1,1,0,0,1,0,0,0,0,2,2,2,0,3,3,0,0,0,1,9,2,1,0,0,1,0,0,0,0,1,1,2,0,2,2,0,0,0,1,7,3,2,0,0,2,0,0,0,0,2,1,1,0,2,2,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Utility,2002,51 To 100 Miles,21% To 30%,Female,40 To 49,Some College (1-3 Years),SW,Rural/Country,"$30,000 to $39,999",Daily,,,,,
972,18454,5,2,2,4,1,0,3,0,0,2,0,0,2,2,0,0,4,0,0,0,7,3,1,3,2,0,2,0,0,2,0,0,1,4,0,0,1,0,0,0,4,3,1,3,3,0,2,0,0,4,0,0,1,3,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Utility,2002,51 To 100 Miles,21% To 30%,Female,40 To 49,Some College (1-3 Years),SW,Rural/Country,"$30,000 to $39,999",Daily,,,,,
972,18455,6,0,0,0,2,2,0,2,0,0,2,3,0,3,2,0,0,0,2,1,9,0,0,0,4,1,0,3,0,0,2,3,0,1,2,0,0,0,2,1,6,0,0,0,6,2,0,1,0,0,1,1,0,1,1,0,0,0,1,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Utility,2002,51 To 100 Miles,21% To 30%,Female,40 To 49,Some College (1-3 Years),SW,Rural/Country,"$30,000 to $39,999",Daily,,,,,
972,18456,7,0,1,2,5,1,0,0,1,0,0,0,0,3,0,3,0,3,0,2,12,0,1,2,2,1,0,0,2,0,0,0,0,3,0,3,0,4,0,2,4,0,2,5,4,1,0,0,1,0,0,0,0,1,0,1,0,3,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Utility,2002,51 To 100 Miles,21% To 30%,Female,40 To 49,Some College (1-3 Years),SW,Rural/Country,"$30,000 to $39,999",Daily,,,,,
972,18457,8,0,0,0,0,0,0,0,2,3,0,3,2,0,2,2,2,3,2,0,9,0,0,0,0,0,0,0,2,3,0,3,1,0,2,2,1,4,2,0,5,0,0,0,0,0,0,0,1,2,0,3,2,0,3,3,1,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Utility,2002,51 To 100 Miles,21% To 30%,Female,40 To 49,Some College (1-3 Years),SW,Rural/Country,"$30,000 to $39,999",Daily,,,,,
972,18458,9,3,2,0,0,1,1,3,2,3,1,0,0,0,1,0,0,0,0,0,4,1,1,0,0,1,2,3,2,3,2,0,0,0,2,0,0,0,0,0,10,2,1,0,0,1,2,3,1,1,2,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Utility,2002,51 To 100 Miles,21% To 30%,Female,40 To 49,Some College (1-3 Years),SW,Rural/Country,"$30,000 to $39,999",Daily,,,,,
972,18459,10,3,0,0,0,0,1,0,0,0,1,2,0,4,0,0,2,4,1,2,11,2,0,0,0,0,3,0,0,0,2,3,0,2,0,0,4,4,3,2,10,1,0,0,0,0,2,0,0,0,1,2,0,1,0,0,2,4,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Utility,2002,51 To 100 Miles,21% To 30%,Female,40 To 49,Some College (1-3 Years),SW,Rural/Country,"$30,000 to $39,999",Daily,,,,,
972,18460,11,3,0,5,4,0,0,2,1,0,1,0,2,0,0,2,0,0,3,0,11,2,0,3,4,0,0,3,1,0,1,0,2,0,0,2,0,0,2,0,4,3,0,5,6,0,0,1,2,0,2,0,1,0,0,1,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Utility,2002,51 To 100 Miles,21% To 30%,Female,40 To 49,Some College (1-3 Years),SW,Rural/Country,"$30,000 to $39,999",Daily,,,,,
972,18461,12,0,0,0,4,0,2,1,0,1,0,0,0,4,3,2,3,0,0,1,1,0,0,0,4,0,2,2,0,2,0,0,0,2,1,3,2,0,0,1,1,0,0,0,1,0,3,3,0,2,0,0,0,1,2,1,2,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Utility,2002,51 To 100 Miles,21% To 30%,Female,40 To 49,Some College (1-3 Years),SW,Rural/Country,"$30,000 to $39,999",Daily,,,,,
972,18462,13,0,2,2,0,1,0,1,0,0,0,3,1,0,0,0,3,2,0,1,2,0,1,3,0,1,0,3,0,0,0,1,1,0,0,0,4,2,0,2,2,0,1,3,0,2,0,2,0,0,0,3,2,0,0,0,3,4,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Utility,2002,51 To 100 Miles,21% To 30%,Female,40 To 49,Some College (1-3 Years),SW,Rural/Country,"$30,000 to $39,999",Daily,,,,,
972,18463,14,0,1,4,3,0,0,0,0,4,2,0,0,1,2,3,0,2,0,0,6,0,1,4,3,0,0,0,0,4,1,0,0,3,2,2,0,1,0,0,9,0,2,5,1,0,0,0,0,4,2,0,0,1,1,2,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Utility,2002,51 To 100 Miles,21% To 30%,Female,40 To 49,Some College (1-3 Years),SW,Rural/Country,"$30,000 to $39,999",Daily,,,,,
972,18464,15,2,0,0,5,2,3,0,1,1,0,1,2,0,0,0,0,0,1,0,6,3,0,0,3,2,3,0,2,1,0,1,2,0,0,0,0,0,3,0,12,2,0,0,3,2,3,0,2,2,0,1,1,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Utility,2002,51 To 100 Miles,21% To 30%,Female,40 To 49,Some College (1-3 Years),SW,Rural/Country,"$30,000 to $39,999",Daily,,,,,
972,18465,16,0,0,3,0,2,2,1,1,0,2,0,0,0,0,3,3,0,0,1,7,0,0,4,0,2,1,2,1,0,2,0,0,0,0,1,4,0,0,1,6,0,0,3,0,1,2,1,2,0,1,0,0,0,0,2,4,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Utility,2002,51 To 100 Miles,21% To 30%,Female,40 To 49,Some College (1-3 Years),SW,Rural/Country,"$30,000 to $39,999",Daily,,,,,
972,18466,17,2,2,0,0,0,0,2,0,0,0,2,2,2,2,0,0,2,3,0,7,3,1,0,0,0,0,1,0,0,0,2,2,1,3,0,0,3,1,0,4,1,1,0,0,0,0,1,0,0,0,3,1,3,2,0,0,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Utility,2002,51 To 100 Miles,21% To 30%,Female,40 To 49,Some College (1-3 Years),SW,Rural/Country,"$30,000 to $39,999",Daily,,,,,
972,18467,18,0,1,0,6,2,1,0,0,0,0,0,0,0,3,2,4,4,3,0,11,0,2,0,3,2,3,0,0,0,0,0,0,0,3,1,2,3,2,0,10,0,2,0,3,2,3,0,0,0,0,0,0,0,2,1,4,4,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Utility,2002,51 To 100 Miles,21% To 30%,Female,40 To 49,Some College (1-3 Years),SW,Rural/Country,"$30,000 to $39,999",Daily,,,,,
972,18468,19,0,0,1,3,0,0,0,1,1,1,3,2,1,0,0,0,0,0,1,8,0,0,1,1,0,0,0,2,1,1,1,2,2,0,0,0,0,0,2,2,0,0,3,3,0,0,0,1,2,1,1,1,4,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Utility,2002,51 To 100 Miles,21% To 30%,Female,40 To 49,Some College (1-3 Years),SW,Rural/Country,"$30,000 to $39,999",Daily,,,,,
973,18469,1,1,2,1,0,1,0,1,2,4,0,0,0,2,0,0,0,0,2,0,8,1,1,3,0,1,0,1,1,2,0,0,0,2,0,0,0,0,3,0,11,1,1,1,0,2,0,3,2,3,0,0,0,2,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Car,2001,301 To 350 Miles,41% To 50%,Male,40 To 49,Some College (1-3 Years),W,Suburban,"$50,000 to $59,999",Monthly,,,,,
973,18470,2,1,0,0,0,0,3,0,0,0,2,0,2,0,1,1,4,3,0,1,8,3,0,0,0,0,1,0,0,0,1,0,2,0,2,2,3,3,0,1,5,1,0,0,0,0,1,0,0,0,1,0,1,0,3,2,2,1,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Car,2001,301 To 350 Miles,41% To 50%,Male,40 To 49,Some College (1-3 Years),W,Suburban,"$50,000 to $59,999",Monthly,,,,,
