playerID,yearID,teamID,G,AB,R,H,X2B,X3B,HR,BB,HBP,SF,salary
vaughgr01,1996,ML4,102,375,78,105,16,0,31,58,4,5,4000000
vaughmo01,1996,BOS,161,635,118,207,29,1,44,95,14,8,6350000
velarra01,1996,CAL,136,530,82,151,27,3,14,70,5,2,800000
venturo01,1996,CHA,158,586,96,168,31,2,34,78,2,8,6000000
verasda01,1996,SDN,23,0,0,0,0,0,0,0,0,0,172000
verasqu01,1996,FLO,73,253,40,64,8,1,4,51,2,1,310000
veresda01,1996,MON,68,8,1,3,1,0,0,0,0,0,725000
veresra01,1996,DET,25,,,,,,,,,,185000
villoro01,1996,SDN,21,0,0,0,0,0,0,0,0,0,205000
villoro01,1996,ML4,23,,,,,,,,,,205000
vife01,1996,ML4,140,554,94,157,19,10,7,38,13,4,810000
vitiejo01,1996,KCA,85,257,29,62,15,1,8,38,3,3,210000
vizcajo01,1996,NYN,96,363,47,110,12,6,1,28,3,2,2800000
vizcajo01,1996,CLE,48,179,23,51,5,2,0,7,0,1,2800000
vizquom01,1996,CLE,151,542,98,161,36,1,9,56,4,9,3050000
voigtja01,1996,TEX,5,9,1,1,0,0,0,0,0,0,150000
vosbeed01,1996,TEX,52,,,,,,,,,,450000
wadete01,1996,ATL,44,13,0,2,0,0,0,1,0,0,180000
wagnebi02,1996,HOU,37,5,0,0,0,0,0,0,0,0,185000
wagnema02,1996,SEA,15,,,,,,,,,,155000
wagnepa01,1996,PIT,17,25,1,1,0,0,0,2,0,0,300000
wainhda01,1996,PIT,17,1,0,0,0,0,0,0,0,0,160000
wakefti01,1996,BOS,32,,,,,,,,,,2500000
walbema01,1996,MIN,63,215,25,48,10,0,2,9,0,2,550000
walkela01,1996,COL,83,272,58,75,18,4,18,20,9,3,6325000
walketo04,1996,MIN,25,82,8,21,6,0,0,4,0,3,150000
wallade01,1996,NYN,19,0,0,0,0,0,0,0,0,0,151500
waltoje01,1996,ATL,37,47,9,16,5,0,1,5,0,2,385000
wardtu01,1996,ML4,43,67,7,12,2,1,2,13,0,1,300000
wasdijo01,1996,OAK,25,,,,,,,,,,185000
watsoal01,1996,SFN,32,65,5,15,3,0,0,5,0,0,1300000
weathda01,1996,FLO,32,19,1,3,0,0,1,0,1,0,435000
weathda01,1996,NYA,11,,,,,,,,,,435000
webstle01,1996,MON,78,174,18,40,10,0,2,25,2,1,425000
weisswa01,1996,COL,155,517,89,146,20,2,8,80,6,6,2700000
wellsbo01,1996,SEA,36,,,,,,,,,,280000
wellsda01,1996,BAL,34,,,,,,,,,,3766667
wendetu01,1996,CHN,70,2,0,1,0,0,0,1,0,0,350000
wengedo01,1996,OAK,36,,,,,,,,,,172500
wettejo01,1996,NYA,62,0,0,0,0,0,0,0,0,0,4575000
whitede03,1996,FLO,146,552,77,151,37,6,17,38,8,9,3400000
whitema01,1996,SEA,40,140,31,42,7,0,12,21,2,0,1000000
whitema01,1996,PHI,60,182,33,43,8,0,7,33,1,0,1000000
whitema01,1996,ATL,36,90,12,23,5,1,3,16,0,1,1000000
whitema02,1996,TEX,14,,,,,,,,,,375000
whitero02,1996,MON,88,334,35,98,19,4,6,22,2,1,500000
wickmbo01,1996,ML4,12,0,0,0,0,0,0,0,0,0,1216000
wickmbo01,1996,NYA,58,,,,,,,,,,1216000
widgech01,1996,SEA,8,11,1,2,0,0,0,0,1,0,152500
wilkima01,1996,PIT,47,9,1,2,0,0,0,1,0,0,162500
wilkiri01,1996,SFN,52,157,19,46,10,0,8,21,0,5,2000000
wilkiri01,1996,SFN,52,157,19,46,10,0,8,21,0,5,150000
wilkiri01,1996,HOU,84,254,34,54,8,2,6,46,1,5,2000000
wilkiri01,1996,HOU,84,254,34,54,8,2,6,46,1,5,150000
willibe02,1996,NYA,143,551,108,168,26,7,29,82,0,7,5300000
willied01,1996,DET,77,215,22,43,5,0,6,18,2,1,250000
willige02,1996,ML4,26,92,6,19,4,0,0,4,1,0,700000
willige02,1996,NYA,99,233,37,63,15,4,5,15,4,5,700000
willige03,1996,OAK,56,132,17,20,5,0,3,28,3,1,165000
willima04,1996,SFN,105,404,69,122,16,1,22,39,6,6,7150000
williwo02,1996,TOR,12,,,,,,,,,,387500
wilsoda01,1996,SEA,138,491,51,140,24,0,18,32,3,5,1125000
wilsode01,1996,SFN,41,118,10,32,2,0,2,12,0,0,150000
wilsopa02,1996,NYN,26,50,3,4,0,0,1,1,1,0,167500
wittbo01,1996,TEX,33,,,,,,,,,,2000000
wohlema01,1996,ATL,77,3,0,0,0,0,0,0,0,0,3000000
wojcist01,1996,OAK,18,0,0,0,0,0,0,0,0,0,154000
wolcobo01,1996,SEA,30,,,,,,,,,,195000
womacto01,1996,PIT,17,30,11,10,3,1,0,6,1,0,160000
worreti01,1996,SDN,50,20,1,3,0,0,0,1,0,0,835000
worreto01,1996,LAN,72,0,0,0,0,0,0,0,0,0,3750000
wrighja01,1996,COL,16,26,3,2,2,0,0,2,0,0,169500
youngdm01,1996,SLN,16,29,3,7,0,0,0,4,1,0,155000
younger01,1996,COL,141,568,113,184,23,4,8,47,21,5,3200000
younger02,1996,OAK,141,462,72,112,19,4,19,52,7,4,195000
youngke01,1996,KCA,55,132,20,32,6,0,8,11,0,0,400000
zaungr01,1996,FLO,10,31,4,9,1,0,1,3,0,0,205000
zaungr01,1996,BAL,50,108,16,25,8,1,1,11,2,2,205000
zeileto01,1996,PHI,134,500,61,134,24,0,20,67,1,4,3100000
zeileto01,1996,BAL,29,117,17,28,8,0,5,15,0,0,3100000
aardsda01,2006,CHN,45,2,0,0,0,0,0,0,0,0,387500
abreubo01,2006,NYA,58,209,37,69,16,0,7,33,1,3,15000000
abreubo01,2006,PHI,98,339,61,94,25,2,8,91,2,6,15000000
accarje01,2006,SFN,38,5,0,0,0,0,0,0,0,0,392200
accarje01,2006,TOR,27,0,0,0,0,0,0,0,0,0,392200
affelje01,2006,KCA,27,2,0,0,0,0,0,0,0,0,1250000
affelje01,2006,COL,27,1,0,0,0,0,0,0,0,0,1250000
alfon01,2006,TEX,19,0,0,0,0,0,0,0,0,0,380000
alfonel01,2006,SFN,87,286,27,76,17,2,12,9,7,3,382000
aloumo01,2006,SFN,98,345,52,104,25,1,22,28,1,4,7500000
amezaal01,2006,FLO,132,334,42,87,9,3,3,33,3,1,380000
anderbr03,2006,CHA,134,365,46,82,23,1,8,30,5,3,390000
anderga01,2006,LAA,141,543,63,152,28,2,17,38,0,7,11600000
anderma02,2006,WAS,109,215,31,59,13,2,5,18,1,2,925000
anderma02,2006,LAN,25,64,12,24,3,2,7,7,0,1,925000
aquingr01,2006,ARI,42,1,0,0,0,0,0,0,0,0,399000
ariasjo01,2006,TEX,6,11,4,6,1,0,0,1,0,0,381000
armasto02,2006,WAS,30,50,1,3,0,0,0,1,0,0,3000000
arroybr01,2006,CIN,35,81,5,9,3,0,2,3,0,0,4125000
atkinga01,2006,COL,157,602,117,198,48,1,29,79,7,7,400000
aurilri01,2006,CIN,122,440,61,132,25,1,23,34,1,4,3500000
ausmubr01,2006,HOU,139,439,37,101,16,1,2,45,6,3,4000000
aybarer01,2006,LAA,34,40,5,10,1,1,0,0,0,0,382500
aybarwi01,2006,LAN,43,128,15,32,12,0,3,18,3,0,385000
aybarwi01,2006,ATL,36,115,17,36,6,0,1,10,1,0,385000
backebr01,2006,HOU,9,14,0,2,0,0,0,1,0,0,545000
baezda01,2006,ATL,11,0,0,0,0,0,0,0,0,0,5666667
baezda01,2006,LAN,46,0,0,0,0,0,0,0,0,0,5666667
bakerje03,2006,COL,18,57,13,21,7,2,5,1,0,0,400000
bakopa01,2006,KCA,56,153,7,32,3,0,0,11,0,1,900000
baldero01,2006,TBA,92,364,59,110,24,6,16,14,7,2,750000
barajro01,2006,TEX,97,344,49,88,20,0,11,17,4,1,2500000
bardjo01,2006,BOS,7,18,2,5,1,0,0,3,0,0,1050000
bardjo01,2006,SDN,93,231,28,78,19,0,9,27,1,2,1050000
barfijo02,2006,SDN,150,539,72,151,32,3,13,30,2,5,395800
barremi01,2006,CHN,107,375,54,115,25,3,16,33,5,3,4533333
bartlja01,2006,MIN,99,333,44,103,18,2,2,22,11,5,405000
batismi01,2006,ARI,34,60,3,6,1,0,0,2,0,1,6000000
bautijo02,2006,PIT,117,400,58,94,20,3,16,46,16,4,397500
bayja01,2006,PIT,159,570,101,163,29,3,35,102,8,9,3500000
baylijo01,2006,PIT,11,0,0,0,0,0,0,0,0,0,384000
beckejo02,2006,BOS,33,7,2,3,0,0,1,0,0,0,6666667
bedarer01,2006,BAL,33,2,0,0,0,0,0,0,0,0,3400000
beimejo01,2006,LAN,62,1,0,0,0,0,0,0,0,0,912500
belisma01,2006,CIN,30,5,0,0,0,0,0,0,0,0,390000
bellhe01,2006,NYN,22,1,0,0,0,0,0,0,0,0,385500
belliro01,2006,CLE,93,350,43,102,21,0,8,21,4,2,750000
belliro01,2006,SLN,54,194,20,46,9,1,5,15,1,0,750000
beltrad01,2006,SEA,156,620,88,166,39,4,25,47,10,3,12900000
beltrca01,2006,NYN,140,510,127,140,38,1,41,95,4,7,13571429
benitar01,2006,SFN,41,0,0,0,0,0,0,0,0,0,9866219
bennega01,2006,SLN,60,157,13,35,5,0,4,11,0,0,850000
benoijo01,2006,TEX,56,0,0,0,0,0,0,0,0,0,1050000
bensokr01,2006,BAL,30,9,1,1,0,0,1,0,0,0,7144556
bergmja01,2006,WAS,29,8,0,0,0,0,0,1,0,0,380000
berkmla01,2006,HOU,152,536,95,169,29,0,45,98,4,8,14500000
betanra01,2006,CLE,50,0,0,0,0,0,0,0,0,0,840000
betanyu01,2006,SEA,157,558,68,161,28,6,8,17,1,1,727500
betemwi01,2006,LAN,55,174,19,42,7,0,9,17,0,2,405000
betemwi01,2006,ATL,88,199,30,56,16,0,9,19,0,0,405000
biggicr01,2006,HOU,145,548,79,135,33,0,21,40,9,5,5150000
billich01,2006,LAN,18,24,2,2,0,0,0,2,1,0,384500
blakeca01,2006,CLE,109,401,63,113,20,1,19,45,4,5,3750000
blaloha01,2006,TEX,152,591,76,157,26,3,16,51,2,2,4800000
blanche01,2006,CHN,74,241,23,64,15,2,6,14,0,2,1775000
blantjo01,2006,OAK,32,2,0,0,0,0,0,0,0,0,380000
bloomwi01,2006,SEA,102,251,36,62,6,2,1,24,4,2,875000
blumge01,2006,SDN,109,276,27,70,17,1,4,17,0,4,900000
bondeje01,2006,DET,34,4,0,0,0,0,0,0,0,0,4500000
bondsba01,2006,SFN,130,367,74,99,23,0,26,115,10,1,15533970
bonsebo01,2006,MIN,18,3,1,0,0,0,0,0,0,0,397500
booneaa01,2006,CLE,104,354,50,89,19,1,7,27,6,1,925000
bootcch01,2006,LAA,7,0,0,0,0,0,0,0,0,0,380000
borchjo01,2006,FLO,108,230,30,53,7,1,10,28,3,0,380000
borchjo01,2006,SEA,6,9,3,2,0,0,0,0,0,0,380000
borkoda01,2006,HOU,40,5,0,0,0,0,0,0,0,0,575000
borowjo01,2006,FLO,72,0,0,0,0,0,0,0,0,0,4000000
bournmi01,2006,PHI,17,8,2,1,0,0,0,1,0,0,380000
bowenro01,2006,SDN,94,94,22,23,5,0,3,13,1,1,382300
bowiemi01,2006,WAS,15,1,0,0,0,0,0,0,0,0,435000
bradfch01,2006,NYN,70,0,0,0,0,0,0,0,0,0,3166667
bradlmi01,2006,OAK,96,351,53,97,14,2,14,51,2,1,4000000
branyru01,2006,TBA,64,169,23,34,10,0,12,19,2,2,1000000
branyru01,2006,SDN,27,72,14,21,1,0,6,15,1,1,1000000
braunry01,2006,KCA,9,0,0,0,0,0,0,0,0,0,380000
braybi01,2006,WAS,19,1,0,0,0,0,0,0,0,0,382500
braybi01,2006,CIN,29,0,0,0,0,0,0,0,0,0,382500
brazoyh01,2006,LAN,5,0,0,0,0,0,0,0,0,0,395000
brocado01,2006,SDN,25,0,0,0,0,0,0,0,0,0,500000
brousbe01,2006,SEA,56,164,17,39,7,0,8,9,2,2,3550000
brousbe01,2006,CLE,88,268,44,86,14,0,13,17,1,2,3550000
brownem01,2006,KCA,147,527,77,151,41,2,15,59,5,10,3450000
broxtjo01,2006,LAN,68,2,0,0,0,0,0,1,0,0,390000
brunebr01,2006,NYA,19,0,0,0,0,0,0,0,0,0,395545
buckjo01,2006,KCA,114,371,37,91,21,1,11,26,7,1,440000
buehrma01,2006,CHA,32,4,0,0,0,0,0,0,0,0,9500000
burgoam01,2006,KCA,68,0,0,0,0,0,0,0,0,0,415000
burkech01,2006,HOU,123,366,58,101,23,1,9,27,14,2,415000
burneaj01,2006,TOR,21,3,0,0,0,0,0,0,0,0,13200000
burrepa01,2006,PHI,144,462,80,119,24,1,29,98,3,4,13250000
bushda01,2006,MIL,34,62,6,11,3,0,0,0,1,0,450000
bynumfr01,2006,CHN,71,136,20,35,5,5,4,9,1,0,380000
byrdpa01,2006,CLE,31,4,0,1,0,0,0,0,0,0,7000000
byrneer01,2006,ARI,143,562,82,150,37,3,26,34,5,3,4575000
cabreda01,2006,BAL,26,1,0,0,0,0,0,0,0,0,1825000
cabrefe01,2006,CLE,51,0,0,0,0,0,0,0,0,0,391800
cabreme01,2006,NYA,130,460,75,129,26,2,7,56,2,1,432400
cabremi01,2006,FLO,158,576,112,195,50,2,26,86,10,4,7400000
cabreor01,2006,LAA,153,607,95,171,45,1,9,51,3,11,8500000
cainma01,2006,SFN,32,57,1,8,2,0,0,1,0,0,650000
cairomi01,2006,NYA,81,222,28,53,12,3,0,13,1,3,750000
calerki01,2006,OAK,70,0,0,0,0,0,0,0,0,0,1600000
callaal01,2006,ARI,23,42,2,10,1,1,0,4,0,1,380000
camermi01,2006,SDN,141,552,88,148,34,9,22,71,6,5,7000000
campsh01,2006,TBA,75,0,0,0,0,0,0,0,0,0,411000
canoro01,2006,NYA,122,482,62,165,41,1,15,18,2,5,490800
cappsma01,2006,PIT,85,2,1,0,0,0,0,1,0,0,401000
capuach01,2006,MIL,35,68,3,8,1,0,0,2,0,0,3250000
carmofa01,2006,CLE,38,0,0,0,0,0,0,0,0,0,387500
carpech01,2006,SLN,32,71,2,9,0,0,0,0,0,0,8500000
carrahe01,2006,LAA,56,0,0,0,0,0,0,0,0,0,3000000
carroja01,2006,COL,136,463,84,139,23,5,5,56,3,3,1700000
caseyse01,2006,PIT,59,213,30,63,15,0,3,23,6,2,4000000
caseyse01,2006,DET,53,184,17,45,7,0,5,10,1,1,4000000
cassisc01,2006,SDN,42,1,0,0,0,0,0,0,0,0,384000
castijo02,2006,PIT,148,518,54,131,25,0,14,32,5,6,1900000
castilu01,2006,MIN,142,584,84,173,22,6,3,56,1,2,5750000
castrju01,2006,MIN,50,156,10,36,5,2,1,6,0,1,925000
castrju01,2006,CIN,54,95,8,27,5,1,2,5,0,0,925000
castrra01,2006,NYN,40,126,13,30,7,0,4,15,1,1,850000
catalfr01,2006,TOR,128,437,56,131,36,2,7,52,4,4,3500000
cedenro02,2006,CHN,151,534,51,131,18,7,6,17,3,3,400000
chacigu01,2006,TOR,17,0,0,0,0,0,0,0,0,0,395300
chacosh01,2006,NYA,17,2,1,0,0,0,0,1,0,0,3825000
chacosh01,2006,PIT,9,13,1,1,1,0,0,0,0,0,3825000
chaveen01,2006,NYN,133,353,48,108,22,5,4,24,0,2,1725000
chaveer01,2006,OAK,137,485,74,117,24,2,22,84,1,6,9500000
chenbr01,2006,BAL,40,1,0,1,0,0,0,0,0,0,600000
chulkvi01,2006,SFN,28,1,0,0,0,0,0,0,0,0,396000
chulkvi01,2006,TOR,20,0,0,0,0,0,0,0,0,0,396000
churcry01,2006,WAS,71,196,22,54,17,1,10,26,3,2,395000
cintral01,2006,CHA,91,288,35,82,10,3,5,10,2,3,1900000
cirilje01,2006,MIL,112,263,33,84,16,0,3,21,1,2,1500000
clarkbr02,2006,MIL,138,415,51,109,14,2,4,43,14,5,3900000
clarkto02,2006,ARI,79,132,13,26,4,0,6,13,2,0,1034000
claytro01,2006,WAS,87,305,36,82,22,1,0,19,4,5,1500000
claytro01,2006,CIN,50,149,13,35,8,0,2,11,1,1,1500000
clemema01,2006,BOS,12,3,1,1,0,0,0,0,0,0,9500000
coffeto01,2006,CIN,81,0,0,0,0,0,0,0,0,0,407500
colomje01,2006,TBA,1,0,0,0,0,0,0,0,0,0,815000
colonba01,2006,LAA,10,1,0,0,0,0,0,0,0,0,16000000
colonro01,2006,DET,20,0,0,0,0,0,0,0,0,0,385000
condrcl01,2006,PHI,21,2,0,0,0,0,0,0,0,0,385000
coninje01,2006,PHI,28,100,11,28,6,1,1,5,2,0,2000000
coninje01,2006,BAL,114,389,43,103,20,3,9,35,2,5,2000000
contrjo01,2006,CHA,30,4,1,0,0,0,0,2,0,0,9000000
cookaa01,2006,COL,32,58,1,3,0,0,0,4,0,0,3100000
coraal01,2006,BOS,96,235,31,56,7,2,1,19,6,0,2000000
cordech01,2006,WAS,68,2,0,0,0,0,0,0,0,0,4150000
cordefr01,2006,TEX,49,0,0,0,0,0,0,0,0,0,5425000
cordefr01,2006,MIL,28,0,0,0,0,0,0,0,0,0,5425000
cormila01,2006,ATL,29,12,0,1,0,0,0,0,0,0,405000
cormirh01,2006,CIN,21,0,0,0,0,0,0,0,0,0,2250000
cormirh01,2006,PHI,43,0,0,0,0,0,0,0,0,0,2250000
corpama01,2006,COL,35,0,0,0,0,0,0,0,0,0,382000
correke01,2006,SFN,48,12,1,1,0,0,0,0,0,0,400000
costech01,2006,PHI,65,198,25,65,14,0,7,10,5,0,385000
cotahu01,2006,PIT,38,100,5,19,1,0,0,8,0,1,537500
cottsne01,2006,CHA,70,0,0,0,0,0,0,0,0,0,825000
counscr01,2006,ARI,105,372,56,95,14,4,4,31,9,1,2800000
crainje01,2006,MIN,68,0,0,0,0,0,0,0,0,0,500000
crawfca02,2006,TBA,151,600,89,183,20,16,18,37,4,2,4125000
credejo01,2006,CHA,150,544,76,154,31,0,30,28,7,7,4940000
crispco01,2006,BOS,105,413,58,109,22,2,8,31,1,0,3833333
crosbbo01,2006,OAK,96,358,42,82,12,0,9,36,0,2,2550000
cruzjo02,2006,LAN,86,223,34,52,16,1,5,43,0,3,650000
cruzju02,2006,ARI,31,21,0,0,0,0,0,3,0,0,1437500
cruzne02,2006,TEX,41,130,15,29,3,0,6,7,0,1,382000
cuddymi01,2006,MIN,150,557,102,158,41,5,24,62,10,6,3575000
damonjo01,2006,NYA,149,593,115,169,35,5,24,67,4,5,13000000
davanje02,2006,ARI,87,221,38,64,12,4,5,31,0,4,1250000
davisdo02,2006,MIL,34,65,5,3,0,0,0,1,1,0,5500000
davisja02,2006,CLE,39,0,0,0,0,0,0,0,0,0,670000
dejesda01,2006,KCA,119,491,83,145,36,7,8,43,12,4,2000000
delarjo01,2006,KCA,10,0,0,0,0,0,0,0,0,0,417000
delarjo01,2006,MIL,18,5,0,0,0,0,0,0,0,0,417000
delgaca01,2006,NYN,144,524,89,139,30,2,38,74,10,10,14500000
delluda01,2006,PHI,132,264,41,77,14,5,13,28,6,3,3750000
dempsry01,2006,CHN,74,2,0,0,0,0,0,0,0,0,5333333
denorch01,2006,CIN,49,106,14,30,6,0,1,11,1,0,382500
derosma01,2006,TEX,136,520,78,154,40,2,13,44,6,2,2750000
desseel01,2006,LAN,19,1,0,0,0,0,0,0,0,0,1700000
desseel01,2006,KCA,43,0,0,0,0,0,0,0,0,0,1700000
diazma02,2006,ATL,124,297,37,97,15,4,7,11,9,4,395000
dirle01,2006,BOS,13,1,0,0,0,0,0,0,0,0,389750
dobbsgr01,2006,SEA,23,27,4,10,3,1,0,0,1,0,385000
donnebr01,2006,LAA,62,0,0,0,0,0,0,0,0,0,1400000
doteloc01,2006,NYA,14,0,0,0,0,0,0,0,0,0,5000000
doumiry01,2006,PIT,61,149,15,31,9,0,6,15,11,2,390000
downssc01,2006,TOR,59,0,0,0,0,0,0,0,0,0,1025000
drewjd01,2006,LAN,146,494,84,140,34,6,20,89,4,6,14000000
drewst01,2006,ARI,59,209,27,66,13,7,5,14,0,1,1500000
duchsju01,2006,OAK,53,0,0,0,0,0,0,0,0,0,1187500
duckwbr01,2006,KCA,10,3,1,1,1,0,0,0,0,0,550000
duffych01,2006,PIT,84,314,46,80,14,3,2,19,10,1,395000
dukeza01,2006,PIT,34,68,2,13,3,0,0,1,0,0,410000
duncach01,2006,SLN,90,280,60,82,11,3,22,30,2,2,400000
dund01,2006,CIN,160,561,99,131,24,0,40,112,6,3,10500000
durbich01,2006,DET,3,0,0,0,0,0,0,0,0,0,385000
durhara01,2006,SFN,137,498,79,146,30,7,26,51,2,2,7000000
dyeje01,2006,CHA,146,539,103,170,27,3,44,59,6,7,7500000
easleda01,2006,ARI,90,189,24,44,6,1,9,21,5,2,850000
eatod01,2006,TEX,13,0,0,0,0,0,0,0,0,0,7208333
eckstda01,2006,SLN,123,500,68,146,18,1,2,31,15,3,4583333
edmonji01,2006,SLN,110,350,52,90,18,0,19,53,0,5,9562540
elartsc01,2006,KCA,20,3,1,1,1,0,0,0,0,0,4000000
ellisja01,2006,SFN,84,81,14,18,5,1,2,5,1,1,390000
ellisma01,2006,OAK,124,441,64,110,25,1,11,40,8,7,3500000
embreal01,2006,SDN,73,1,0,0,0,0,0,0,0,0,2356496
encared01,2006,CIN,117,406,60,112,33,1,15,41,13,3,407500
encarju01,2006,SLN,153,557,74,155,25,5,19,30,4,6,5000000
ensbemo01,2006,HOU,127,387,67,91,17,1,23,101,4,3,4350000
erstada01,2006,LAA,40,95,8,21,8,1,0,6,2,1,750000
escobal01,2006,WAS,33,87,14,31,3,2,4,8,0,4,530000
escobke01,2006,LAA,30,4,0,0,0,0,0,0,0,0,9000000
estrajo01,2006,ARI,115,414,43,125,26,0,11,13,7,8,3400000
ethiean01,2006,LAN,126,396,50,122,20,7,11,34,5,6,387500
everead01,2006,HOU,150,514,52,123,28,6,6,34,4,4,2800000
eyresc01,2006,CHN,74,1,0,0,0,0,0,0,0,0,3833333
farnsky01,2006,NYA,72,0,0,0,0,0,0,0,0,0,5666667
feldmsc01,2006,TEX,36,0,0,0,0,0,0,0,0,0,388203
felicpe01,2006,NYN,64,3,0,0,0,0,0,0,0,0,602000
felizpe01,2006,SFN,160,603,75,147,35,5,22,33,1,6,5100000
fickro01,2006,WAS,60,128,14,34,4,0,2,10,1,0,850000
fieldpr01,2006,MIL,157,569,82,154,35,1,28,59,12,8,415000
figgich01,2006,LAA,155,604,93,161,23,8,9,65,2,7,3500000
finlest01,2006,SFN,139,426,66,105,21,12,6,46,2,4,1000000
florera01,2006,SLN,65,0,0,0,0,0,0,0,0,0,800000
floydcl01,2006,NYN,97,332,45,81,19,1,11,29,12,3,3000000
foggjo01,2006,COL,33,51,5,5,1,0,0,3,1,0,3625000
fordle01,2006,MIN,104,234,40,53,6,1,4,16,4,0,985000
fossuca01,2006,TBA,25,2,0,0,0,0,0,0,0,0,2725000
francje01,2006,COL,32,61,3,7,0,0,0,8,0,2,750000
francje02,2006,ATL,162,651,83,169,24,6,29,23,9,3,427500
francju01,2006,NYN,95,165,14,45,10,0,2,13,1,0,1150000
frandke01,2006,SFN,41,93,12,20,4,0,2,3,6,0,380500
frankry01,2006,PHI,46,2,0,0,0,0,0,0,0,0,1000000
frankry01,2006,CIN,20,2,0,0,0,0,0,0,0,0,1000000
frasoja01,2006,TOR,51,0,0,0,0,0,0,0,0,0,825000
freelry01,2006,CIN,132,454,67,123,30,2,8,57,9,0,2325000
fuentbr01,2006,COL,66,0,0,0,0,0,0,0,0,0,3500000
fultzaa01,2006,PHI,66,4,0,0,0,0,0,0,0,0,1500000
furcara01,2006,LAN,159,654,113,196,32,9,15,73,1,3,13730196
gagneer01,2006,LAN,2,0,0,0,0,0,0,0,0,0,6000000
garcifr02,2006,CHA,33,5,0,1,0,0,0,0,0,0,10000000
garcijo01,2006,FLO,5,2,0,1,0,0,0,0,0,0,380000
garcino01,2006,LAN,122,469,82,142,31,2,20,42,8,4,8516697
garkory01,2006,CLE,50,185,28,54,12,0,7,14,7,3,383100
garlajo01,2006,CHA,33,5,2,1,0,0,1,0,0,0,10000000
gaudich01,2006,OAK,55,0,0,0,0,0,0,0,0,0,400000
gearyge01,2006,PHI,81,5,2,1,1,0,0,1,0,0,837500
germaes01,2006,KCA,106,279,44,91,18,5,3,40,6,0,423000
giambja01,2006,NYA,139,446,92,113,25,0,37,110,16,7,23428571
gibboja01,2006,BAL,90,343,34,95,23,0,13,32,2,1,5000000
gilesbr02,2006,SDN,158,604,87,159,37,1,14,104,5,4,9666667
gilesma01,2006,ATL,141,550,87,144,32,2,11,62,6,3,3250000
gimenhe01,2006,HOU,2,2,0,0,0,0,0,0,0,0,380000
glaustr01,2006,TOR,153,540,105,136,27,0,38,86,3,5,10500000
glavito02,2006,NYN,32,53,6,9,1,0,0,7,0,0,7500000
gloadro01,2006,CHA,77,156,22,51,8,2,3,6,1,1,625000
gobblji01,2006,KCA,60,0,0,0,0,0,0,0,0,0,712500
gomesjo01,2006,TBA,117,385,53,83,21,1,20,61,6,9,407800
gomezch02,2006,BAL,55,132,14,45,7,0,2,7,3,0,850000
gonzaad01,2006,SDN,156,570,83,173,38,1,24,52,3,5,500000
gonzaal02,2006,BOS,111,388,48,99,24,2,9,22,5,7,3500000
gonzaed01,2006,ARI,11,13,0,1,0,0,0,0,0,0,387500
gonzalu01,2006,ARI,153,586,93,159,52,2,15,69,7,6,7156599
gonzami02,2006,PIT,54,1,0,0,0,0,0,0,0,0,2350000
gordoto01,2006,PHI,59,0,0,0,0,0,0,0,0,0,7000000
gorzeto01,2006,PIT,11,19,0,0,0,0,0,1,0,0,386000
grabojo02,2006,PIT,72,1,0,0,0,0,0,0,0,0,832500
graffto01,2006,KCA,69,220,34,59,16,0,5,25,1,0,3250000
graffto01,2006,MIL,60,236,34,66,17,3,2,20,4,1,3250000
grandcu01,2006,DET,159,596,90,155,31,9,19,66,4,6,410000
greenkh01,2006,SDN,121,412,56,101,26,2,15,39,7,2,2250000
greensh01,2006,ARI,115,417,59,118,22,3,11,37,6,2,9500000
greensh01,2006,NYN,34,113,14,29,9,0,4,8,4,1,9500000
greggke01,2006,LAA,32,3,0,0,0,0,0,0,0,0,575000
greinza01,2006,KCA,3,0,0,0,0,0,0,0,0,0,407000
griffke02,2006,CIN,109,428,62,108,19,0,27,39,2,3,8446647
grillja01,2006,DET,51,0,0,0,0,0,0,0,0,0,395000
grossga01,2006,MIL,117,208,42,57,15,0,9,36,2,3,398000
grudzma01,2006,KCA,134,548,85,163,32,4,7,28,2,5,4000000
guarded01,2006,CIN,15,0,0,0,0,0,0,0,0,0,500000
guarded01,2006,SEA,28,0,0,0,0,0,0,0,0,0,500000
guerrma02,2006,MIN,39,0,0,0,0,0,0,0,0,0,407500
guerrvl01,2006,LAA,156,607,92,200,34,1,33,50,4,4,14500000
guillca01,2006,DET,153,543,100,174,41,5,19,71,4,4,5000000
guilljo01,2006,WAS,69,241,28,52,15,1,9,15,7,5,5000000
guthrje01,2006,CLE,9,0,0,0,0,0,0,0,0,0,380000
gutiefr01,2006,CLE,43,136,21,37,9,0,1,3,0,0,381900
guzmaan01,2006,CHN,15,12,0,2,1,0,0,0,0,0,384000
gwynnto02,2006,MIL,32,77,5,20,2,1,0,2,0,1,381000
hafnetr01,2006,CLE,129,454,100,140,31,1,42,100,7,2,4050000
hairsje02,2006,TEX,63,88,17,18,3,1,0,9,1,0,750000
hairsje02,2006,CHN,38,82,8,17,3,0,0,4,1,0,750000
hairssc01,2006,ARI,9,15,2,6,2,0,0,1,0,0,389000
hallaro01,2006,TOR,32,3,0,0,0,0,0,0,0,0,12750000
hallbi03,2006,MIL,148,537,101,145,39,4,35,63,1,4,3125000
hallto02,2006,LAN,21,57,2,21,4,0,0,2,0,1,1750000
