ID,EDUC,LOGWAGE,EXPER,ABILITY,MOTHERED,FATHERED,BRKNHOME,SIBLINGS 
1096,0,1.93,2,1.04,12,14,0,1
1096,1,2.36,3,1.04,12,14,0,1
1096,1,2.59,4,1.04,12,14,0,1
1096,2,2.79,5,1.04,12,14,0,1
1096,2,2.99,6,1.04,12,14,0,1
1096,2,2.79,7,1.04,12,14,0,1
1096,2,3.05,8,1.04,12,14,0,1
1096,2,2.89,9,1.04,12,14,0,1
1097,1,2.67,2,1.42,12,14,0,1
1097,1,2.8,5,1.42,12,14,0,1
1097,1,2.78,6,1.42,12,14,0,1
1097,1,2.99,7,1.42,12,14,0,1
1097,1,2.93,8,1.42,12,14,0,1
1098,1,2.48,4,1.23,12,12,0,2
1098,1,2.78,5,1.23,12,12,0,2
1098,1,2.94,6,1.23,12,12,0,2
1098,1,3.01,7,1.23,12,12,0,2
1098,1,3.09,8,1.23,12,12,0,2
1098,1,3.28,9,1.23,12,12,0,2
1098,1,3.24,10,1.23,12,12,0,2
1098,1,3.58,11,1.23,12,12,0,2
1098,1,3.36,12,1.23,12,12,0,2
1099,1,2.54,5,0.82,12,16,0,2
1099,1,2.07,8,0.82,12,16,0,2
1099,1,2.38,9,0.82,12,16,0,2
1099,1,2.6,10,0.82,12,16,0,2
1099,1,2.69,11,0.82,12,16,0,2
1099,1,2.79,12,0.82,12,16,0,2
1099,1,2.7,13,0.82,12,16,0,2
1099,1,2.68,14,0.82,12,16,0,2
1099,1,2.65,15,0.82,12,16,0,2
1099,1,2.7,16,0.82,12,16,0,2
1100,0,2.14,3,0.82,12,16,1,2
1100,0,2.24,4,0.82,12,16,1,2
1100,2,1.93,6,0.82,12,16,1,2
1100,2,2.5,7,0.82,12,16,1,2
1100,2,2.26,8,0.82,12,16,1,2
1101,0,2.52,2,0.43,12,12,0,2
1101,0,2.47,3,0.43,12,12,0,2
1101,0,2.26,4,0.43,12,12,0,2
1101,0,2.93,5,0.43,12,12,0,2
1101,0,2.12,6,0.43,12,12,0,2
1101,0,2.51,7,0.43,12,12,0,2
1101,0,2.6,8,0.43,12,12,0,2
1101,0,2.54,9,0.43,12,12,0,2
1101,0,2.59,10,0.43,12,12,0,2
1101,0,2.68,11,0.43,12,12,0,2
1101,0,2.64,12,0.43,12,12,0,2
1101,0,2.59,13,0.43,12,12,0,2
1101,0,2.67,14,0.43,12,12,0,2
1101,0,2.8,15,0.43,12,12,0,2
1101,0,2.75,16,0.43,12,12,0,2
1102,0,1.48,7,1.39,12,11,0,3
1102,0,1.69,8,1.39,12,11,0,3
1102,0,1.79,9,1.39,12,11,0,3
1102,0,1.51,10,1.39,12,11,0,3
1102,0,2.08,11,1.39,12,11,0,3
1102,1,2.18,11,1.39,12,11,0,3
1102,1,2,13,1.39,12,11,0,3
1102,1,2.11,14,1.39,12,11,0,3
1102,1,2.23,15,1.39,12,11,0,3
1103,0,1.82,1,0.62,12,12,0,6
1103,0,1.95,2,0.62,12,12,0,6
1103,0,1.95,3,0.62,12,12,0,6
1103,0,2.55,4,0.62,12,12,0,6
1103,0,2.73,5,0.62,12,12,0,6
1103,0,2.6,6,0.62,12,12,0,6
1103,0,2.69,7,0.62,12,12,0,6
1103,0,2.86,8,0.62,12,12,0,6
1103,0,2.96,9,0.62,12,12,0,6
1103,0,2.93,10,0.62,12,12,0,6
1103,0,3.16,11,0.62,12,12,0,6
1103,0,3.26,12,0.62,12,12,0,6
1103,0,3.17,13,0.62,12,12,0,6
1103,0,3.23,14,0.62,12,12,0,6
1103,0,3.25,15,0.62,12,12,0,6
1104,0,1.81,1,1.09,12,12,0,6
1104,0,1.98,2,1.09,12,12,0,6
1104,0,2.01,3,1.09,12,12,0,6
1104,0,1.85,5,1.09,12,12,0,6
1104,0,2.21,6,1.09,12,12,0,6
1104,0,2.49,7,1.09,12,12,0,6
1104,0,1.89,9,1.09,12,12,0,6
1104,0,2.05,10,1.09,12,12,0,6
1104,0,2.13,11,1.09,12,12,0,6
1104,0,2.62,12,1.09,12,12,0,6
1104,0,2.93,13,1.09,12,12,0,6
1104,0,2.85,14,1.09,12,12,0,6
1105,0,2.35,2,-0.02,12,13,0,8
1105,0,2.23,4,-0.02,12,13,0,8
1105,0,2.46,7,-0.02,12,13,0,8
1105,0,2.51,9,-0.02,12,13,0,8
1105,0,2.37,11,-0.02,12,13,0,8
1105,0,2.44,12,-0.02,12,13,0,8
1105,0,2.96,15,-0.02,12,13,0,8
1106,0,0.9,2,-0.09,12,12,0,8
1106,0,1.87,3,-0.09,12,12,0,8
1106,0,2.03,4,-0.09,12,12,0,8
1106,0,1.99,5,-0.09,12,12,0,8
1106,0,2.36,6,-0.09,12,12,0,8
1106,0,2.19,7,-0.09,12,12,0,8
1106,0,2.39,8,-0.09,12,12,0,8
1106,0,2.4,9,-0.09,12,12,0,8
1106,0,2.34,10,-0.09,12,12,0,8
1106,0,2.03,11,-0.09,12,12,0,8
1107,0,2.57,2,-0.52,12,12,0,1
1107,0,2.8,3,-0.52,12,12,0,1
1107,0,2.36,4,-0.52,12,12,0,1
1107,0,2.45,5,-0.52,12,12,0,1
1107,0,2.72,6,-0.52,12,12,0,1
1107,0,2.69,7,-0.52,12,12,0,1
1107,0,2.78,8,-0.52,12,12,0,1
1107,0,2.83,9,-0.52,12,12,0,1
1107,0,2.88,10,-0.52,12,12,0,1
1107,0,2.78,11,-0.52,12,12,0,1
1107,0,2.76,12,-0.52,12,12,0,1
1107,0,2.85,13,-0.52,12,12,0,1
1107,0,2.83,14,-0.52,12,12,0,1
1107,0,2.73,15,-0.52,12,12,0,1
1107,0,2.8,16,-0.52,12,12,0,1
1108,0,1.71,2,0.41,12,12,0,1
1108,0,2.58,3,0.41,12,12,0,1
1108,0,2.64,4,0.41,12,12,0,1
1108,0,2.42,7,0.41,12,12,0,1
1108,0,2.06,8,0.41,12,12,0,1
1108,0,2.02,9,0.41,12,12,0,1
1108,0,2.57,12,0.41,12,12,0,1
1109,0,2.02,3,0.69,12,8,0,4
1109,0,2.08,4,0.69,12,8,0,4
1109,0,2.62,7,0.69,12,8,0,4
1109,0,2.73,8,0.69,12,8,0,4
1109,0,2.78,9,0.69,12,8,0,4
1109,0,2.94,10,0.69,12,8,0,4
1109,0,3.04,11,0.69,12,8,0,4
1109,0,3.02,12,0.69,12,8,0,4
1109,0,3.09,13,0.69,12,8,0,4
1109,0,2.91,14,0.69,12,8,0,4
1109,0,2.81,15,0.69,12,8,0,4
1109,0,2.76,16,0.69,12,8,0,4
1109,0,2.92,17,0.69,12,8,0,4
1110,0,2.65,5,0.4,11,12,0,3
1110,0,2.56,6,0.4,11,12,0,3
1110,0,2.54,7,0.4,11,12,0,3
1110,0,2.75,8,0.4,11,12,0,3
1110,0,2.67,9,0.4,11,12,0,3
1110,0,2.86,10,0.4,11,12,0,3
1110,0,2.89,11,0.4,11,12,0,3
1110,0,2.75,12,0.4,11,12,0,3
1110,0,2.79,13,0.4,11,12,0,3
1110,0,2.81,14,0.4,11,12,0,3
1110,0,2.77,15,0.4,11,12,0,3
1110,0,2.95,16,0.4,11,12,0,3
1110,0,3.1,17,0.4,11,12,0,3
1110,0,2.78,18,0.4,11,12,0,3
1110,0,2.76,19,0.4,11,12,0,3
1111,0,1.7,1,0,9,9,0,3
1111,0,1.69,1,0,9,9,0,3
1111,0,1.95,1,0,9,9,0,3
1111,0,2.19,2,0,9,9,0,3
1111,0,2.16,3,0,9,9,0,3
1111,0,2.43,4,0,9,9,0,3
1111,0,2.31,5,0,9,9,0,3
1111,0,1.98,6,0,9,9,0,3
1111,0,2.23,9,0,9,9,0,3
1111,0,2.44,10,0,9,9,0,3
1111,0,2.36,11,0,9,9,0,3
1111,0,2.38,12,0,9,9,0,3
1111,0,2.53,13,0,9,9,0,3
1112,0,1.03,10,-0.38,12,12,1,1
1112,0,1.29,11,-0.38,12,12,1,1
1112,0,1.1,14,-0.38,12,12,1,1
1112,0,1.29,15,-0.38,12,12,1,1
1112,0,0.89,18,-0.38,12,12,1,1
1112,0,1.44,20,-0.38,12,12,1,1
1113,1,2.5,3,0.77,14,15,0,3
1113,1,2.62,4,0.77,14,15,0,3
1113,1,2.9,5,0.77,14,15,0,3
1113,1,2.8,6,0.77,14,15,0,3
1114,0,0.88,7,-0.3,12,12,0,4
1114,0,1.57,13,-0.3,12,12,0,4
1115,0,1.73,1,1.19,13,12,0,4
1115,0,1.32,2,1.19,13,12,0,4
1115,0,1.75,3,1.19,13,12,0,4
1115,0,1.75,4,1.19,13,12,0,4
1115,0,1.79,5,1.19,13,12,0,4
1115,0,2.14,8,1.19,13,12,0,4
1115,0,1.82,9,1.19,13,12,0,4
1115,0,1.91,10,1.19,13,12,0,4
1115,0,2.11,11,1.19,13,12,0,4
1115,0,2.39,12,1.19,13,12,0,4
1115,0,2.1,13,1.19,13,12,0,4
1116,0,1.62,4,1.25,12,9,0,3
1116,0,1.27,5,1.25,12,9,0,3
1116,0,1.49,6,1.25,12,9,0,3
1116,0,2.34,7,1.25,12,9,0,3
1116,0,1.94,8,1.25,12,9,0,3
1116,0,2.14,9,1.25,12,9,0,3
1116,0,1.94,11,1.25,12,9,0,3
1116,0,2.06,12,1.25,12,9,0,3
1117,0,1.8,3,0.29,11,15,0,5
1117,1,1.8,3,0.29,11,15,0,5
1117,1,2.28,8,0.29,11,15,0,5
1117,1,2.44,9,0.29,11,15,0,5
1117,1,2.52,10,0.29,11,15,0,5
1117,1,2.7,13,0.29,11,15,0,5
1117,1,2.67,13,0.29,11,15,0,5
1118,0,1.58,1,0.53,12,12,0,2
1118,1,0.87,10,0.53,12,12,0,2
1118,1,1.9,11,0.53,12,12,0,2
1119,0,1.69,2,0.35,12,10,0,2
1119,0,2.14,4,0.35,12,10,0,2
1119,0,1.99,5,0.35,12,10,0,2
1119,0,1.22,7,0.35,12,10,0,2
1119,0,1.81,10,0.35,12,10,0,2
1119,0,1.85,11,0.35,12,10,0,2
1119,0,1.91,12,0.35,12,10,0,2
1119,0,2.17,13,0.35,12,10,0,2
1119,0,2.33,14,0.35,12,10,0,2
1120,0,2.27,5,-1.72,12,9,0,1
1120,0,2.35,7,-1.72,12,9,0,1
1120,0,2.29,8,-1.72,12,9,0,1
1120,0,2.28,9,-1.72,12,9,0,1
1120,0,2.2,10,-1.72,12,9,0,1
1120,0,2.49,11,-1.72,12,9,0,1
1120,0,2.29,12,-1.72,12,9,0,1
1120,0,2.34,13,-1.72,12,9,0,1
1120,0,2.38,14,-1.72,12,9,0,1
1120,0,2.35,15,-1.72,12,9,0,1
1120,0,2.23,16,-1.72,12,9,0,1
1120,0,2.2,17,-1.72,12,9,0,1
1120,0,2.24,18,-1.72,12,9,0,1
1121,0,2.13,8,-2.46,12,9,0,1
1121,0,2.09,9,-2.46,12,9,0,1
1121,0,2.15,11,-2.46,12,9,0,1
1121,0,1.64,12,-2.46,12,9,0,1
1121,0,1.93,13,-2.46,12,9,0,1
1121,0,2.02,14,-2.46,12,9,0,1
1121,0,1.78,15,-2.46,12,9,0,1
1121,0,1.82,16,-2.46,12,9,0,1
1122,0,1.62,1,1.27,12,11,0,0
1122,1,2.01,1,1.27,12,11,0,0
1122,1,2.27,2,1.27,12,11,0,0
1122,1,1.88,3,1.27,12,11,0,0
1122,1,2.39,6,1.27,12,11,0,0
1122,1,2.61,7,1.27,12,11,0,0
1122,1,2.57,8,1.27,12,11,0,0
1122,1,2.68,9,1.27,12,11,0,0
1122,1,2.7,10,1.27,12,11,0,0
1123,0,1.88,5,-1.18,12,11,0,5
1123,0,2.09,6,-1.18,12,11,0,5
1123,0,2.76,8,-1.18,12,11,0,5
1123,0,2.11,10,-1.18,12,11,0,5
1123,0,0.81,11,-1.18,12,11,0,5
1123,0,1.49,12,-1.18,12,11,0,5
1123,0,2.01,13,-1.18,12,11,0,5
1123,0,1.76,14,-1.18,12,11,0,5
1123,0,1.71,15,-1.18,12,11,0,5
1124,0,1.37,6,-1.45,12,11,0,4
1124,0,0.75,7,-1.45,12,11,0,4
1124,0,1.32,8,-1.45,12,11,0,4
1124,0,1.28,9,-1.45,12,11,0,4
1124,0,1.31,10,-1.45,12,11,0,4
1124,0,1.52,11,-1.45,12,11,0,4
1124,0,1.25,12,-1.45,12,11,0,4
1124,0,1.38,13,-1.45,12,11,0,4
1125,0,2.2,11,-2.19,9,10,0,3
1125,0,2.32,12,-2.19,9,10,0,3
1126,0,1.56,3,-2.3,9,10,0,3
1126,0,1.3,5,-2.3,9,10,0,3
1126,0,1.77,6,-2.3,9,10,0,3
1126,0,1.62,7,-2.3,9,10,0,3
1126,0,1.67,8,-2.3,9,10,0,3
1126,0,1.72,9,-2.3,9,10,0,3
1126,0,1.78,10,-2.3,9,10,0,3
1127,1,2.35,1,-0.44,16,12,0,2
1127,1,2.32,2,-0.44,16,12,0,2
1128,0,2.7,6,-0.69,9,12,1,5
1128,0,1.72,7,-0.69,9,12,1,5
1128,0,2.66,9,-0.69,9,12,1,5
1128,0,3.54,10,-0.69,9,12,1,5
1128,0,4.01,11,-0.69,9,12,1,5
1128,0,3.74,12,-0.69,9,12,1,5
1128,0,3.37,13,-0.69,9,12,1,5
1128,0,3.61,14,-0.69,9,12,1,5
1128,0,4.17,15,-0.69,9,12,1,5
1128,0,3.72,17,-0.69,9,12,1,5
1129,0,2.63,6,0.11,12,8,1,5
1129,0,2.85,8,0.11,12,8,1,5
1129,0,3.36,9,0.11,12,8,1,5
1130,1,1.5,5,0.37,12,7,0,2
1130,1,1.92,6,0.37,12,7,0,2
1130,1,2.26,7,0.37,12,7,0,2
1130,1,1.79,8,0.37,12,7,0,2
1130,1,2.01,9,0.37,12,7,0,2
1130,1,2.26,10,0.37,12,7,0,2
1131,0,0.55,13,-2.08,8,5,0,8
1131,0,1.51,14,-2.08,8,5,0,8
1132,0,1.61,2,-2,8,6,0,8
1133,0,1.91,1,0.94,12,12,1,0
1133,0,2.08,4,0.94,12,12,1,0
1133,0,1.85,5,0.94,12,12,1,0
1133,0,2.07,6,0.94,12,12,1,0
1133,0,2.07,7,0.94,12,12,1,0
1133,0,2.1,8,0.94,12,12,1,0
1133,0,2.32,9,0.94,12,12,1,0
1133,0,2.45,10,0.94,12,12,1,0
1133,0,2.44,11,0.94,12,12,1,0
1133,0,2.63,12,0.94,12,12,1,0
1133,0,2.77,13,0.94,12,12,1,0
1133,0,2.63,14,0.94,12,12,1,0
1134,2,3.06,4,1.63,14,16,0,3
1134,2,2.85,5,1.63,14,16,0,3
1134,2,2.89,6,1.63,14,16,0,3
1134,2,3.1,7,1.63,14,16,0,3
1134,2,3.01,8,1.63,14,16,0,3
1134,2,2.9,9,1.63,14,16,0,3
1135,1,1.71,6,0.68,16,16,0,2
1135,1,1.9,7,0.68,16,16,0,2
1135,1,2.03,8,0.68,16,16,0,2
1135,1,2.23,9,0.68,16,16,0,2
1135,1,2.63,10,0.68,16,16,0,2
1135,1,3.16,11,0.68,16,16,0,2
1135,1,3.23,12,0.68,16,16,0,2
1135,1,3.39,13,0.68,16,16,0,2
1135,1,3.17,14,0.68,16,16,0,2
1135,1,2.76,15,0.68,16,16,0,2
1135,1,2.96,16,0.68,16,16,0,2
1136,1,2.3,5,0.23,16,16,0,2
1136,1,2.67,6,0.23,16,16,0,2
1136,1,2.49,7,0.23,16,16,0,2
1137,0,1.79,2,0.5,12,16,0,5
1137,1,1.72,2,0.5,12,16,0,5
1137,1,1.79,2,0.5,12,16,0,5
1137,1,1.82,3,0.5,12,16,0,5
1137,1,1.71,3,0.5,12,16,0,5
1137,1,2.11,5,0.5,12,16,0,5
1137,1,2.35,6,0.5,12,16,0,5
1137,1,2.44,7,0.5,12,16,0,5
1137,1,2.48,8,0.5,12,16,0,5
1137,1,2.74,9,0.5,12,16,0,5
1137,1,2.79,10,0.5,12,16,0,5
1137,1,2.67,11,0.5,12,16,0,5
1137,1,2.63,12,0.5,12,16,0,5
1138,1,2.11,3,0.23,16,18,0,8
1138,1,2.12,4,0.23,16,18,0,8
1138,1,2.62,7,0.23,16,18,0,8
1138,1,2.76,8,0.23,16,18,0,8
1138,1,3.05,9,0.23,16,18,0,8
1138,1,3.4,10,0.23,16,18,0,8
1138,1,3.15,11,0.23,16,18,0,8
1138,1,3.5,12,0.23,16,18,0,8
1138,1,3.39,13,0.23,16,18,0,8
1138,1,3.87,14,0.23,16,18,0,8
1139,1,1.79,1,0.29,16,16,0,7
1139,1,1.58,2,0.29,16,16,0,7
1139,1,1.29,3,0.29,16,16,0,7
1139,1,1.87,4,0.29,16,16,0,7
1139,1,2.34,5,0.29,16,16,0,7
1139,1,2.26,6,0.29,16,16,0,7
1139,1,2.16,7,0.29,16,16,0,7
1139,1,2.49,8,0.29,16,16,0,7
1139,1,2.68,9,0.29,16,16,0,7
1139,1,2.91,10,0.29,16,16,0,7
1139,1,2.64,11,0.29,16,16,0,7
1139,1,2.39,12,0.29,16,16,0,7
1139,1,2.38,13,0.29,16,16,0,7
1140,2,2.31,3,1.25,20,20,0,1
1141,2,1.98,3,0.92,20,20,0,1
1141,2,2.52,6,0.92,20,20,0,1
1141,2,2.89,7,0.92,20,20,0,1
1141,2,2.99,8,0.92,20,20,0,1
1141,2,3.07,9,0.92,20,20,0,1
1142,0,1.85,4,-0.19,14,14,1,2
1142,0,2.15,5,-0.19,14,14,1,2
1142,0,2.08,6,-0.19,14,14,1,2
1142,0,2.07,7,-0.19,14,14,1,2
1142,0,2.07,8,-0.19,14,14,1,2
1142,0,2.18,9,-0.19,14,14,1,2
1142,0,2.28,11,-0.19,14,14,1,2
1142,0,2.24,12,-0.19,14,14,1,2
1142,0,2.41,13,-0.19,14,14,1,2
1143,0,2.3,4,-0.04,12,10,0,4
1143,0,2.58,5,-0.04,12,10,0,4
1143,0,2.41,6,-0.04,12,10,0,4
1143,0,2.15,7,-0.04,12,10,0,4
1143,0,2.2,8,-0.04,12,10,0,4
1143,0,2.28,9,-0.04,12,10,0,4
1143,0,2.28,10,-0.04,12,10,0,4
1143,0,2.25,11,-0.04,12,10,0,4
1143,0,2.26,12,-0.04,12,10,0,4
1143,0,2.54,13,-0.04,12,10,0,4
1143,0,2.31,14,-0.04,12,10,0,4
1143,0,2.34,15,-0.04,12,10,0,4
1143,0,2.53,16,-0.04,12,10,0,4
1143,0,2.55,17,-0.04,12,10,0,4
1143,0,2.52,18,-0.04,12,10,0,4
1144,1,1.94,4,-0.05,12,12,0,4
1144,1,3.03,5,-0.05,12,12,0,4
1144,1,2.01,6,-0.05,12,12,0,4
1144,1,2.27,7,-0.05,12,12,0,4
1144,1,2.37,8,-0.05,12,12,0,4
1144,1,2.3,9,-0.05,12,12,0,4
1144,1,2.45,10,-0.05,12,12,0,4
1144,1,2.43,11,-0.05,12,12,0,4
1144,1,2.46,12,-0.05,12,12,0,4
1144,1,2.68,13,-0.05,12,12,0,4
1144,1,2.65,14,-0.05,12,12,0,4
1144,1,2.62,15,-0.05,12,12,0,4
1144,1,2.59,16,-0.05,12,12,0,4
1144,1,2.67,17,-0.05,12,12,0,4
1145,1,1.57,2,0.8,12,12,0,7
1145,1,1.72,2,0.8,12,12,0,7
1145,1,2.22,3,0.8,12,12,0,7
1145,1,2.86,4,0.8,12,12,0,7
1145,1,2.76,5,0.8,12,12,0,7
1145,1,2.73,6,0.8,12,12,0,7
1145,1,3.07,7,0.8,12,12,0,7
1145,1,3.15,8,0.8,12,12,0,7
1145,1,3.38,9,0.8,12,12,0,7
1145,1,3.74,10,0.8,12,12,0,7
1145,1,3.69,11,0.8,12,12,0,7
1145,1,3.84,12,0.8,12,12,0,7
1145,1,3.68,13,0.8,12,12,0,7
1145,1,4.1,14,0.8,12,12,0,7
1146,0,2.52,1,0.91,12,12,0,7
1146,0,2.27,2,0.91,12,12,0,7
1146,0,2.26,3,0.91,12,12,0,7
1146,0,2.36,4,0.91,12,12,0,7
1146,0,2.34,5,0.91,12,12,0,7
1146,0,2.66,6,0.91,12,12,0,7
1146,0,2.68,7,0.91,12,12,0,7
1146,0,2.79,8,0.91,12,12,0,7
1146,0,2.67,9,0.91,12,12,0,7
1146,0,2.8,10,0.91,12,12,0,7
1146,0,2.73,11,0.91,12,12,0,7
1146,0,2.81,12,0.91,12,12,0,7
1146,0,2.91,13,0.91,12,12,0,7
1146,0,3.14,14,0.91,12,12,0,7
1146,0,3.26,15,0.91,12,12,0,7
1147,1,2.37,5,0.96,16,18,0,4
1147,1,2.41,6,0.96,16,18,0,4
1147,1,2.53,7,0.96,16,18,0,4
1147,1,2.72,9,0.96,16,18,0,4
1147,1,2.73,10,0.96,16,18,0,4
1147,1,2.72,11,0.96,16,18,0,4
1148,0,2.51,6,0.36,5,5,0,2
1148,0,2.48,7,0.36,5,5,0,2
1148,0,2.96,8,0.36,5,5,0,2
1148,0,2.58,11,0.36,5,5,0,2
1148,0,2.51,12,0.36,5,5,0,2
1148,0,2.36,13,0.36,5,5,0,2
1148,0,2.73,15,0.36,5,5,0,2
1148,0,2.11,16,0.36,5,5,0,2
1148,0,2.44,17,0.36,5,5,0,2
1149,0,2.94,3,0.7,11,9,0,4
1149,0,3.03,4,0.7,11,9,0,4
1149,0,1.98,7,0.7,11,9,0,4
1149,0,2.25,10,0.7,11,9,0,4
1149,0,2.63,12,0.7,11,9,0,4
1149,0,2.64,13,0.7,11,9,0,4
1149,0,2.8,14,0.7,11,9,0,4
1149,0,2.73,15,0.7,11,9,0,4
1149,0,2.76,16,0.7,11,9,0,4
1149,0,2.92,17,0.7,11,9,0,4
1150,0,1.69,2,0.94,16,11,0,3
1150,0,2.36,10,0.94,16,11,0,3
1151,0,1.54,9,0.4,11,14,0,2
1151,0,1.76,10,0.4,11,14,0,2
1151,0,0.78,13,0.4,11,14,0,2
1151,0,0.92,14,0.4,11,14,0,2
1151,0,1.34,15,0.4,11,14,0,2
1152,0,1.84,4,1.14,11,12,0,2
1152,0,1.58,5,1.14,11,12,0,2
1152,0,1.59,6,1.14,11,12,0,2
1152,0,1.56,7,1.14,11,12,0,2
1152,0,1.69,8,1.14,11,12,0,2
1153,1,1.58,6,-0.44,12,12,1,1
1153,1,1.98,8,-0.44,12,12,1,1
1153,1,1.95,9,-0.44,12,12,1,1
1153,1,1.32,10,-0.44,12,12,1,1
1154,0,1.81,3,1.7,12,19,0,2
1154,0,1.38,3,1.7,12,19,0,2
1154,0,2.5,4,1.7,12,19,0,2
1154,0,2.56,5,1.7,12,19,0,2
1154,0,2.57,6,1.7,12,19,0,2
1154,0,2.41,7,1.7,12,19,0,2
1154,0,2.45,8,1.7,12,19,0,2
1154,0,2.12,9,1.7,12,19,0,2
1154,0,2.05,10,1.7,12,19,0,2
1155,0,1.72,1,1.57,12,11,0,1
1155,1,2.45,1,1.57,12,11,0,1
1155,1,2.46,1,1.57,12,11,0,1
1155,1,2.41,2,1.57,12,11,0,1
1155,1,2.8,3,1.57,12,11,0,1
1155,1,2.8,5,1.57,12,11,0,1
1155,1,2.81,6,1.57,12,11,0,1
1155,1,3.03,7,1.57,12,11,0,1
1155,1,3.05,9,1.57,12,11,0,1
1155,1,3.12,10,1.57,12,11,0,1
1155,1,3.2,11,1.57,12,11,0,1
1156,1,1.94,5,0.69,12,12,0,2
1156,1,2.03,6,0.69,12,12,0,2
1156,1,2.11,7,0.69,12,12,0,2
1156,1,2.16,8,0.69,12,12,0,2
1156,1,2.08,10,0.69,12,12,0,2
1156,1,2.08,11,0.69,12,12,0,2
1156,1,2.19,12,0.69,12,12,0,2
1157,1,2.39,4,-0.49,11,12,0,0
1157,1,2.38,5,-0.49,11,12,0,0
1157,1,2.04,8,-0.49,11,12,0,0
1157,1,2.35,9,-0.49,11,12,0,0
1157,1,2.49,10,-0.49,11,12,0,0
1157,1,2.73,11,-0.49,11,12,0,0
1158,0,2.01,5,0.52,12,12,1,3
1158,0,1.88,6,0.52,12,12,1,3
1158,0,1.45,13,0.52,12,12,1,3
1158,0,2.04,14,0.52,12,12,1,3
1158,0,2.03,15,0.52,12,12,1,3
1158,0,2.14,16,0.52,12,12,1,3
1158,0,1.64,18,0.52,12,12,1,3
1159,0,1.81,1,0.66,12,12,1,3
1159,0,1.87,2,0.66,12,12,1,3
1159,0,1.84,3,0.66,12,12,1,3
1159,0,1.43,4,0.66,12,12,1,3
1159,0,1.44,5,0.66,12,12,1,3
1159,0,1.55,6,0.66,12,12,1,3
1159,0,1.27,7,0.66,12,12,1,3
1159,0,1.52,8,0.66,12,12,1,3
1159,0,1.86,9,0.66,12,12,1,3
1159,0,1.77,10,0.66,12,12,1,3
1159,0,2.04,11,0.66,12,12,1,3
1159,0,2.23,12,0.66,12,12,1,3
1159,0,1.71,13,0.66,12,12,1,3
1160,0,1.95,4,0.04,12,12,1,3
1160,0,1.95,5,0.04,12,12,1,3
1160,0,1.8,6,0.04,12,12,1,3
1160,0,1.8,7,0.04,12,12,1,3
1160,0,2.39,8,0.04,12,12,1,3
1160,0,1.65,10,0.04,12,12,1,3
1160,0,0.67,11,0.04,12,12,1,3
1160,0,1.93,12,0.04,12,12,1,3
1160,0,2.16,13,0.04,12,12,1,3
1160,0,2.12,14,0.04,12,12,1,3
1160,0,2.46,15,0.04,12,12,1,3
1161,2,1.8,1,1.6,12,18,0,1
1161,2,2.47,2,1.6,12,18,0,1
1161,2,2.52,3,1.6,12,18,0,1
1161,2,2.58,4,1.6,12,18,0,1
1161,2,2.72,5,1.6,12,18,0,1
1161,2,2.74,6,1.6,12,18,0,1
1161,2,2.93,7,1.6,12,18,0,1
1161,2,3.08,8,1.6,12,18,0,1
1162,0,1.67,1,0.09,12,12,0,2
1162,0,1.85,2,0.09,12,12,0,2
1162,0,1.43,3,0.09,12,12,0,2
1162,0,1.04,4,0.09,12,12,0,2
1162,0,0.68,5,0.09,12,12,0,2
1162,0,1.63,6,0.09,12,12,0,2
1162,0,2.14,8,0.09,12,12,0,2
1163,0,1.31,3,-0.82,12,12,0,1
1164,0,1.75,1,1.16,12,10,0,3
1164,0,1.73,1,1.16,12,10,0,3
1164,0,1.58,2,1.16,12,10,0,3
1164,0,1.65,3,1.16,12,10,0,3
1164,0,2.3,4,1.16,12,10,0,3
1164,0,1.81,5,1.16,12,10,0,3
1164,0,2.63,8,1.16,12,10,0,3
1164,0,2.79,9,1.16,12,10,0,3
1164,0,2.75,10,1.16,12,10,0,3
1164,0,2.88,11,1.16,12,10,0,3
1164,0,2.75,12,1.16,12,10,0,3
1165,0,2.13,2,0.42,11,12,0,3
1165,0,2.58,3,0.42,11,12,0,3
1165,0,2.65,4,0.42,11,12,0,3
1165,0,2.68,5,0.42,11,12,0,3
1165,0,2.71,6,0.42,11,12,0,3
1165,0,2.86,7,0.42,11,12,0,3
1165,0,2.74,8,0.42,11,12,0,3
1165,0,2.76,9,0.42,11,12,0,3
1165,0,2.63,10,0.42,11,12,0,3
1165,0,2.65,11,0.42,11,12,0,3
1165,0,2.56,12,0.42,11,12,0,3
1165,0,2.71,13,0.42,11,12,0,3
1165,0,2.63,14,0.42,11,12,0,3
1165,0,2.48,15,0.42,11,12,0,3
1165,0,2.66,16,0.42,11,12,0,3
1166,0,1.84,2,-0.04,12,12,0,3
1167,0,2.07,7,0.39,12,10,1,1
1168,1,2.55,2,0.67,10,8,0,3
1168,1,3.11,3,0.67,10,8,0,3
1168,1,3.01,4,0.67,10,8,0,3
1168,1,2.66,5,0.67,10,8,0,3
1168,1,2.63,6,0.67,10,8,0,3
1169,0,2.07,2,0.88,12,13,0,2
1169,0,2.15,3,0.88,12,13,0,2
1169,0,2.27,4,0.88,12,13,0,2
1169,0,2.2,5,0.88,12,13,0,2
1170,0,1.8,9,0.09,12,10,0,0
1170,0,1.75,10,0.09,12,10,0,0
1170,0,1.75,11,0.09,12,10,0,0
